Corrente do Motor;Taxa da Balanca
23,429;92,04582449
23,514;92,04582449
23,514;93,74338189
20,057;90,06901523
20,057;88,62278451
18,029;84,94841784
18,029;84,62213408
18,029;84,62213408
20,057;88,29650075
20,057;89,79123311
20,286;89,79123311
20,286;89,20039495
17,6;85,52602828
17,6;81,69439872
16,771;81,69439872
16,771;76,52676944
16,771;76,52676944
16,114;76,52676944
16,114;74,43678968
16,857;74,43678968
16,857;71,79565492
16,229;71,79565492
16,229;67,72151716
16,371;67,72151716
16,371;67,41287036
16,371;67,41287036
18,543;68,92523968
18,543;68,92523968
17,171;68,92523968
17,171;68,894375
15,171;68,894375
15,171;65,477214
14,029;65,477214
14,029;59,9877102
14,029;59,9877102
13,629;53,7486356
13,629;53,7486356
13,943;53,7486356
13,943;49,9125968
11,886;49,9125968
11,886;39,81984644
9,8;39,81984644
9,8;28,31613928
8,857;28,31613928
8,857;24,85047664
8,857;24,85047664
8,714;24,85047664
8,714;23,17937468
8,971;23,17937468
8,971;20,6572894
8,571;20,6572894
8,571;15,58225416
8,571;15,58225416
8,771;21,3627678
8,771;21,3627678
9,314;21,3627678
9,314;31,42465348
13;31,42465348
13;45,22557468
14,714;45,22557468
14,714;55,6887012
16,971;55,6887012
16,971;62,27610576
16,971;62,27610576
18,771;66,25764948
18,771;66,25764948
19,429;66,25764948
19,429;71,77801796
19,8;71,77801796
19,8;77,2278386
18,086;77,2278386
18,086;79,19435964
18,086;79,19435964
18,371;81,71644492
18,371;81,71644492
20,086;85,39081159
20,086;87,11482443
18,371;83,44045776
18,371;83,03480768
20,6;86,70917435
20,6;87,31324023
20,6;87,31324023
18,286;82,55420052
18,286;82,55420052
16,343;82,55420052
16,343;77,32484188
14,971;77,32484188
14,971;71,77801796
14,629;71,77801796
14,629;66,09009836
14,629;66,09009836
20,371;73,68427939
20,371;73,68427939
20,657;73,68427939
20,657;81,84137339
22,057;83,67855672
22,057;87,70419284
17,486;82,19264284
17,486;78,53297364
17,486;78,53297364
15,486;69,22065876
15,486;69,22065876
13,514;69,22065876
13,514;60,93128756
15,029;60,93128756
15,029;63,09181516
23,029;70,44054849
23,029;79,31634861
22,229;77,47916528
22,229;87,15744708
22,229;87,15744708
19,571;81,64589708
19,571;83,21558652
16,543;83,21558652
16,543;74,8909414
13,743;74,8909414
13,743;58,0696908
11,857;58,0696908
11,857;51,35882752
11,857;51,35882752
12,514;51,35882752
12,514;54,11019328
16,257;54,11019328
16,257;58,05205384
14,514;58,05205384
14,514;57,89773044
13,629;57,89773044
13,629;52,80505824
13,629;52,80505824
12,686;46,8040826
12,686;46,8040826
11,771;46,8040826
11,771;39,29073764
9,886;39,29073764
9,886;31,6803894
9,057;31,6803894
9,057;26,24379648
9,057;26,24379648
9,743;26,24379648
9,743;24,44041732
9,057;24,44041732
9,057;20,6793356
8,743;20,6793356
8,743;16,72424732
9,429;16,72424732
9,429;25,37958544
9,429;25,37958544
11,771;34,58166932
11,771;34,58166932
14,057;34,58166932
14,057;45,86932372
19,314;45,86932372
19,314;58,25046964
21,057;61,92483631
21,057;73,32713095
21,057;73,32713095
21,714;82,42780231
21,714;82,42780231
19,4;78,75343564
19,4;82,04272868
17,571;82,04272868
17,571;80,19525712
17,571;80,19525712
19,2;78,96507916
19,2;78,96507916
24,886;90,95527247
24,886;90,95527247
22,029;87,2809058
22,029;89,54284592
18,743;84,03129592
18,743;81,37693344
16,2;81,37693344
16,2;73,85477
14,2;73,85477
14,2;69,93495564
14,2;69,93495564
17,057;76,33717212
17,057;76,33717212
23,286;83,68590545
23,286;89,33855113
17,971;81,9898178
17,971;82,3646032
15,514;82,3646032
15,514;76,500314
15,514;76,500314
13,429;63,89429684
13,429;63,89429684
13,029;63,89429684
13,029;56,2839486
14,771;56,2839486
14,771;58,38715608
14,771;58,38715608
18,543;63,17118148
18,543;63,17118148
15,714;65,5653988
15,714;65,5653988
14,543;65,5653988
14,543;63,88106912
13,8;63,88106912
13,8;58,53707024
13,171;58,53707024
13,171;54,71425916
13,171;54,71425916
13,514;51,8967548
13,514;51,8967548
12,743;51,8967548
12,743;46,15151508
10,657;46,15151508
10,657;39,06145716
9,029;39,06145716
9,029;31,11159744
9,029;31,11159744
8,971;25,53390884
8,971;25,53390884
9,457;25,53390884
9,457;23,16173772
8,771;23,16173772
8,771;20,52942144
8,2;20,52942144
8,2;13,0733966
8,2;13,0733966
7,943;6,07593272
7,943;4,06091004
8,2;4,06091004
8,2;8,82288924
9,371;8,82288924
9,371;13,60691464
9,114;13,60691464
9,114;11,70212296
9,114;11,70212296
8,686;11,70212296
8,686;6,3272594
7,886;6,3272594
